  
       XFOIL         Version 6.99
  
 Calculated polar for: AH 81-131                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.1228   0.03335   0.02315  -0.0031   1.0000   1.0000
   0.250  -0.1085   0.03380   0.02336  -0.0018   1.0000   1.0000
   0.500  -0.0941   0.03428   0.02363  -0.0007   1.0000   1.0000
   0.750  -0.0796   0.03481   0.02396   0.0004   1.0000   1.0000
   1.000  -0.0651   0.03537   0.02436   0.0015   1.0000   1.0000
   1.250  -0.0504   0.03598   0.02477   0.0025   1.0000   1.0000
   1.500  -0.0358   0.03662   0.02527   0.0034   1.0000   1.0000
   1.750  -0.0212   0.03731   0.02583   0.0043   1.0000   1.0000
   2.000  -0.0067   0.03804   0.02645   0.0050   1.0000   1.0000
   2.250   0.0078   0.03882   0.02712   0.0058   1.0000   1.0000
   2.500   0.0222   0.03964   0.02786   0.0065   1.0000   1.0000
   2.750   0.0366   0.04050   0.02863   0.0071   1.0000   1.0000
   3.000   0.0509   0.04142   0.02947   0.0077   1.0000   1.0000
   3.250   0.0650   0.04237   0.03037   0.0082   1.0000   1.0000
   3.500   0.0792   0.04337   0.03133   0.0086   1.0000   1.0000
   3.750   0.0932   0.04443   0.03234   0.0090   1.0000   1.0000
   4.000   0.1071   0.04553   0.03341   0.0094   1.0000   1.0000
   4.250   0.1209   0.04667   0.03455   0.0097   1.0000   1.0000
   4.250   0.1209   0.04667   0.03455   0.0097   1.0000   1.0000
   5.000   0.2490   0.05554   0.04358  -0.0072   0.9337   1.0000
   4.950   0.2396   0.05482   0.04284  -0.0060   0.9375   1.0000
   5.250   0.2758   0.05755   0.04565  -0.0092   0.9109   1.0000
   5.500   0.3100   0.06036   0.04853  -0.0123   0.8915   1.0000
   5.250   0.2758   0.05755   0.04565  -0.0092   0.9109   1.0000
   5.350   0.2951   0.05925   0.04738  -0.0115   0.9046   1.0000
   5.450   0.2995   0.05941   0.04756  -0.0111   0.8943   1.0000
   5.750   0.3265   0.06175   0.05003  -0.0124   0.8711   1.0000
   6.000   0.3534   0.06406   0.05243  -0.0141   0.8525   1.0000
   6.250   0.3780   0.06648   0.05494  -0.0155   0.8356   1.0000
   6.500   0.3901   0.06777   0.05632  -0.0149   0.8170   1.0000
   6.750   0.4151   0.07005   0.05872  -0.0161   0.7984   1.0000
   7.000   0.4378   0.07243   0.06127  -0.0170   0.7816   1.0000
   7.250   0.4479   0.07370   0.06264  -0.0162   0.7619   1.0000
   7.500   0.4724   0.07555   0.06463  -0.0167   0.7366   1.0000
   7.750   0.5547   0.07371   0.06315  -0.0181   0.6581   1.0000
   8.000   0.5719   0.07465   0.06426  -0.0174   0.6381   1.0000
   8.250   0.6071   0.07536   0.06521  -0.0178   0.6184   1.0000
   8.500   0.6174   0.07654   0.06655  -0.0167   0.6000   1.0000
   8.750   0.6538   0.07678   0.06713  -0.0167   0.5799   1.0000
   9.000   0.6702   0.07746   0.06802  -0.0155   0.5586   1.0000
   9.250   0.7861   0.06506   0.05649  -0.0111   0.5059   1.0000
   9.750   0.9444   0.04025   0.03166   0.0067   0.2920   1.0000
  10.000   0.9433   0.04242   0.03300   0.0104   0.2346   1.0000
  10.250   0.9720   0.04392   0.03418   0.0121   0.1953   1.0000
  10.500   1.0259   0.04554   0.03549   0.0118   0.1591   1.0000
  10.750   1.0729   0.04863   0.03862   0.0112   0.1314   1.0000
  11.000   1.0887   0.05183   0.04205   0.0127   0.1148   1.0000
  10.750   1.0729   0.04863   0.03862   0.0112   0.1314   1.0000
  10.850   1.0776   0.04979   0.03993   0.0120   0.1252   1.0000
  10.950   1.0895   0.05132   0.04145   0.0120   0.1169   1.0000
  11.250   1.1030   0.05549   0.04590   0.0141   0.1022   1.0000
  11.500   1.1184   0.05982   0.05038   0.0151   0.0921   1.0000
  11.750   1.1084   0.06284   0.05380   0.0184   0.0902   1.0000
  12.000   1.0961   0.06610   0.05740   0.0213   0.0880   1.0000
  12.250   1.1155   0.07123   0.06244   0.0213   0.0808   1.0000
  12.500   1.0989   0.07461   0.06611   0.0240   0.0806   1.0000
  12.750   1.0805   0.07840   0.07017   0.0261   0.0806   1.0000
