  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 116  9.84%                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0579   0.02696   0.01785  -0.0567   1.0000   1.0000
   0.250   0.0785   0.02769   0.01829  -0.0569   1.0000   1.0000
   0.500   0.0987   0.02846   0.01879  -0.0570   1.0000   1.0000
   0.750   0.1287   0.02958   0.01966  -0.0590   0.9954   1.0000
   1.000   0.1716   0.03107   0.02089  -0.0633   0.9841   1.0000
   1.250   0.2087   0.03234   0.02194  -0.0666   0.9729   1.0000
   1.500   0.2440   0.03355   0.02299  -0.0694   0.9615   1.0000
   1.750   0.2789   0.03477   0.02407  -0.0721   0.9499   1.0000
   2.000   0.3137   0.03598   0.02517  -0.0748   0.9380   1.0000
   2.250   0.3489   0.03720   0.02629  -0.0773   0.9257   1.0000
   2.500   0.3839   0.03839   0.02743  -0.0798   0.9132   1.0000
   2.750   0.4193   0.03958   0.02857  -0.0822   0.9004   1.0000
   3.000   0.4529   0.04070   0.02968  -0.0843   0.8870   1.0000
   3.250   0.4842   0.04178   0.03075  -0.0859   0.8732   1.0000
   3.500   0.5168   0.04284   0.03184  -0.0876   0.8589   1.0000
   3.750   0.5458   0.04386   0.03292  -0.0886   0.8441   1.0000
   4.000   0.5728   0.04488   0.03398  -0.0894   0.8289   1.0000
   4.250   0.5994   0.04588   0.03505  -0.0900   0.8128   1.0000
   4.500   0.6279   0.04686   0.03610  -0.0907   0.7965   1.0000
   4.750   0.6588   0.04776   0.03713  -0.0916   0.7801   1.0000
   5.000   0.6941   0.04847   0.03797  -0.0927   0.7635   1.0000
   5.250   0.7347   0.04893   0.03859  -0.0942   0.7472   1.0000
   5.500   0.7528   0.04994   0.03971  -0.0932   0.7280   1.0000
   5.750   0.7845   0.05041   0.04040  -0.0934   0.7096   1.0000
   6.000   0.8290   0.05013   0.04035  -0.0943   0.6921   1.0000
   6.250   0.8527   0.05068   0.04106  -0.0933   0.6717   1.0000
   6.500   0.8940   0.04998   0.04067  -0.0932   0.6522   1.0000
   6.750   0.9638   0.04672   0.03783  -0.0939   0.6349   1.0000
   7.000   0.9897   0.04622   0.03757  -0.0918   0.6117   1.0000
   7.250   1.0784   0.04043   0.03236  -0.0926   0.5892   1.0000
   7.500   1.1398   0.03650   0.02880  -0.0917   0.5575   1.0000
   7.750   1.1914   0.03341   0.02594  -0.0903   0.5161   1.0000
   8.000   1.2265   0.03188   0.02431  -0.0878   0.4671   1.0000
   8.250   1.2430   0.03206   0.02432  -0.0843   0.4170   1.0000
   8.500   1.2590   0.03284   0.02472  -0.0811   0.3660   1.0000
   8.750   1.2687   0.03438   0.02601  -0.0778   0.3201   1.0000
   9.000   1.2787   0.03620   0.02756  -0.0747   0.2782   1.0000
   9.250   1.2893   0.03819   0.02923  -0.0720   0.2401   1.0000
   9.500   1.2963   0.04045   0.03150  -0.0690   0.2075   1.0000
   9.750   1.3048   0.04288   0.03379  -0.0663   0.1776   1.0000
  10.000   1.3131   0.04556   0.03639  -0.0638   0.1520   1.0000
  10.250   1.3267   0.04870   0.03941  -0.0620   0.1298   1.0000
  10.500   1.3372   0.05224   0.04318  -0.0598   0.1149   1.0000
  10.750   1.3463   0.05573   0.04682  -0.0578   0.1031   1.0000
  11.000   1.3650   0.06013   0.05121  -0.0572   0.0928   1.0000
  11.250   1.3535   0.06370   0.05541  -0.0531   0.0908   1.0000
  11.500   1.3390   0.06726   0.05941  -0.0492   0.0889   1.0000
  11.750   1.3232   0.07094   0.06346  -0.0460   0.0873   1.0000
  12.000   1.3059   0.07491   0.06774  -0.0434   0.0862   1.0000
  12.250   1.2859   0.07923   0.07235  -0.0416   0.0855   1.0000
  12.500   1.2595   0.08441   0.07783  -0.0407   0.0865   1.0000
  12.750   1.2322   0.09028   0.08396  -0.0410   0.0881   1.0000
   0.000   0.0579   0.02696   0.01785  -0.0567   1.0000   1.0000
   0.250   0.0785   0.02769   0.01829  -0.0569   1.0000   1.0000
   0.500   0.0987   0.02846   0.01879  -0.0570   1.0000   1.0000
   0.750   0.1287   0.02958   0.01966  -0.0590   0.9954   1.0000
   1.000   0.1716   0.03107   0.02089  -0.0633   0.9841   1.0000
   1.250   0.2087   0.03234   0.02194  -0.0666   0.9729   1.0000
   1.500   0.2440   0.03355   0.02299  -0.0694   0.9615   1.0000
